path,transcription
audios_segment/audio_08463.wav,मैले सानो हुँदा खेिरी corporate मा काम गर्दा खेिरी चाहिँ higher management ले decide गर्छ भन्थ्यो कि अब को हो higher management नै थाहा नभा जस्तो कुरा भयो के दाइ यो हैन यसरी हुदैन दाइ त्यो
audios_segment/audio_08464.wav,काठमाडौँ मुग्लिनको बाटो चाहिँ मैले जमानामा एउटा कस्तो interesting कुरा अघि भन्या हैन त यो BP highway बगाको यो हो दाइ हो यताको हो यताको अब पानी पर्या छैन पानी परेपछि अबको हालत के हुन्छ के हुन्छ
audios_segment/audio_08465.wav,यत्रो महिना सम्म केहि न केहि त गर्दिए भ हुन्थ्यो नि त्यो कसलाई जिम्मेवार हो यही हो हिजो त्यही सोचिरा थिए के मैले दाई हैन मैले त्यही सोचिरा थिए अब त्यही कुरा हुदै थियो के हाम्रो गाडीमा हैन अब बाढी आउँछ
audios_segment/audio_08466.wav,हैन यो त यो त अब हिजो अस्ति कता सुने ठेक्का लाग्दै छ रे अब भने ठेक्का कहिले हो अब फेरि हेर्नुस् है यो महिनाको अब यो हेर्नुस् यति विपत बिजोग हुने वाला छ यो BP highway को अवस्था अस्ति भर्खर म त्यो
audios_segment/audio_08467.wav,बाटो गएँ। त्यो त एक दर्का पानीले त्यहाँ सिध्याइदिन्छ। एउटा यो कुरा गर्न सकिन्छ यो कुरा गरेर सकिन्न दाई हैन एउटा interesting कुरा है दाइ
audios_segment/audio_08468.wav,दाइले पत्रकारिता सुरु गर्दा खेिरी अथवा भनुम न त्यतिखेर हैन अब जसरी पट्टी लागेर गयो हैन त्यतिखेर कहिलेकाहीँ दाइलाई लाग्या थियो होला एक समयमा कि हैन अब भनम
audios_segment/audio_08469.wav,न ल example प्रचण्डकै सरकार आउदा खेिरी चाहिँ यो सरकार चाहिँ टिक्छ। हैन यसले चाहिँ मजाले काम गर्छ भन्ने चाहिँ एउटा त्यो सोच थियो होला नि ल एउटा example है। संविधान आयो हैन करिब आज १० वर्ष हुन
audios_segment/audio_08470.wav,लाग्यो जस्तो लाग्छ मलाई तान्तुन गरेर दशै वर्ष भनुम न त हैन। सो अब चाहिँ हैन अब चाहिँ पाँच वर्षे सरकार कडा सरकार आउँछ अब चाहिँ घमघच्ट हुन्छ भन्ने हैन। अब हामी यो कति दिन
audios_segment/audio_08471.wav,बाँकी छ सात दिन बाँकी छ क्यारे नयाँ वर्ष पनि आइसक्यो। अब आउने चुनावमा छ हैन अब चाहिँ कडा सरकार आउँछ। पाँच वर्षे सरकार आउँछ यसले चाहिँ काम गर्छ भन्ने हिसाबले हैन। त्यस्तो कुनै दिन आउला दाई कि हामी जीवनभर
audios_segment/audio_08472.wav,हजुरको जीवन मेरो जीवन भर यही coalition कै झोलमा चाहिँ घुम्छौ होला। मलाई चाहिँ यो सरकार पाँचै वर्ष टिक्छ यस्तो हुन्छ भन्ने चाहिँ मलाई कहिले लागेन किनभने जब मैले
audios_segment/audio_08473.wav,पत्रकारिता गरेँ त्यतिबेला चाहिँ अ जहिले पनि जस्तो म पत्रकारितामा लाग्दै गर्दा खेिरी चाहिँ hung parliament थियो। कांग्रेसको पहिलो बहुमतको सरकार ढलेर hung
audios_segment/audio_08474.wav,parliament बन्या थियो। त्यो बेला हामी त्यही अभ्यस्त भइयो। ५६ मा त नेपाली कांग्रेसले बहुमत ल्यायो। पाँचै वर्ष चलाउछ भन्ने थियो नि त हैन अब त्यो पनि चलेन त्यो कांग्रेस त्यसको बहुमत छ तर अब के
audios_segment/audio_08475.wav,हुन्छ सरकार कति दिन टिक्छ भनेर news को heading हामीले त्यतिखेरै लेख्थौ किनभने त्यहाँ किशनजीलाई देखाएर गिरिजा बाउले बहुमत त ल्यायो तर भोलि पल्ट देखि गिरिजा बाउले त्यहाँ अन्तिममा पेरिस जान खोज्दा
audios_segment/audio_08476.wav,खेिरी पेरिस जान नदिकन अपमानजनक ढंगले किशनजीले रुँदै राजीनामा दिएको हामीले देखेका साक्षी छौ हैन। त्यसपछि के के काण्ड भयो सबैलाई थाहा छ। नेकपाले दुईटा party मिलेर त बहुमत भको हो। त्यो विवत्स
audios_segment/audio_08477.wav,अवस्था पनि देखियो। अहिले पनि अहिले नेपाली कांग्रेस र नेकपा एमालेको झन्डै दुई दुई तिहाइ बहुमतको सरकार छ सबैभन्दा कडा सरकार छ र उनीहरुको बिचमा लुकाइएको होइन कि लिखित नै एक
audios_segment/audio_08478.wav,किसिमको verbal सहमति नै छ छ के छ भन्दाखेिरी हिजो पनि केपी ओली प्रधानमन्त्रीले भन्नुभ छ १५ महिना पछि शेरबहादुरलाई दिन्छु भनिराख्नु भ छ तर पनि आज बिहानमा नि मलाई अ ठुलै नेताले
audios_segment/audio_08479.wav,भन्दै हुनुहुन्थ्यो यो अब कांग्रेसमा तीव्र दबाब छ। अब शेरबहादुर देउवाले नि अब दबाब खेप्न सक्नु हुन्न। अब छिमेकीहरु पनि अब सन्तुष्ट छैनन्। अब केपी ओलीलाई बोकेर
audios_segment/audio_08480.wav,चाहिँ शेरबहादुर देउवाले धेरै हिँड्ने अवस्था छैन। मलाई लाग्छ। अब budget सम्मै मात्रै होला। त्यसपछि पर्खिदैन। कांग्रेसले भने चाहिँ यति understanding छ दुई जनाको बीचमा जनतालाई सबैलाई सुनाएका छन्। हामीले यति
audios_segment/audio_08481.wav,यति आधा आधा गरेर अब सम्म सरकार बनाउने भन्दा खेिरी पनि हामी पल पलमा सरकार कतिखेर ढल्छ भनेर चाहिँ बसिराखे छौ। हामी आशा
audios_segment/audio_08482.wav,मतलब हामीलाई यो सरकार ८४ साल सम्म यही सरकार भनेको यो प्रधानमन्त्री change होला तर यही coalition रहन्छ भन्ने हामीलाई छैन। त्यसपछि दाई हजुरले भनेपछि हैन त्यसपछि त्यो sign गर्ने व्यक्ति जुन अघिन मैले
audios_segment/audio_08483.wav,कुरा गरेको थिए नि हैन example दिएँ नि मैले हैन किन sign गर्ने त अ त्यो बेला गर्छन् अनि एउटा कुरा चाहिँ हाम्रोमा स्वभाविक रुपमा के छ भने एउटा नहुन्जेली
audios_segment/audio_08484.wav,यो जस्तो कांग्रेस र एमाले मिलेर सरकार बनाउ भन्ने सुत्रधार पहिलो सुत्रधार मिनेन्द्र रिजाल र शेखर कोइराला नै हो। तर उहाँहरु नै अहिले यो प्रत्युत्पादक भयो भन्दै हुनुहुन्छ। अब त्यो प्रधानमन्त्रीको
audios_segment/audio_08485.wav,पालोमा शेरबहादुर देउवा छन् भनेर प्रत्युत्पादक भको हो कि हैन नत्र मात्र भनेदेखि एउटा experiment गर्न खोज्ने तर त्यो फेरि भइसकेपछि यो त काम लाग्ने रहन्छ भन्ने खालको देखिन्छ त म त छैन नि हैन छैन
audios_segment/audio_08486.wav,coalition नै छ coalition छ तर नरेन्द्र मोदीको विकल्प कसैले खोज्या छन् खोज्दैनन् खोज्दैनन् नि हिजोको दिनमा मनमोहन सिंह प्रधानमन्त्री हुँदा इन्डियामा धेरै वटा अझ हामीले देखेका छौ कम्युनिस्ट
audios_segment/audio_08487.wav,party को ५३४ seat पनि थियो त्यतिखेर त्यतिखेर एकपटक ज्योति बसुलाई प्रधानमन्त्रीको प्रस्ताव पनि गरेको थियो त्यो party ले मानेन भारतीय कम्युनिस्ट party ले भनेको मतलब त्यहाँ त्यहाँ चाहिँ
audios_segment/audio_08488.wav,एउटा culture बन्यो culture बनेपछि प्रधानमन्त्रीमा विकल्प छैन के जस्तो मोदीको विकल्प होइन अब सरकार ढाल्दिन्छु भनेर नितिश कुमारले म प्रधानमन्त्री बन्छु नभए ढाल्दिन्छु भन्ने नि त सक्थे नि त
audios_segment/audio_08489.wav,नेपालमा जस्तो हो भने त हैन magic number हुनेले easily सक्थ्यो नि त्यो सानो भए पनि त्यही त अब यसो हेर्यो भने त्यो इन्डियामा चाहिँ जस्तो BJP को अध्यक्ष को हुने
audios_segment/audio_08490.wav,भन्ने मतलब हुँदो रहेछ त रहन्छ नि त मेरो लागि simple कुरा के छ भने दाइ accountability को चाहिँ एकदम accountability न्यून भएर गा छ जस्तो लाग्छ के भारतका कम्युनिस्ट party बाट एउटा नेपालका कम्युनिस्ट party ले सिके हुन्छ के अन्तिममा मैले भन्न खोजेको अन्तिममा यो
audios_segment/audio_08491.wav,मैले यो प्रसङ्गको अन्तिम के भन्दा खेिरी तपाईको यो १५ वर्षमा CPI(M) को चाहिँ चार जना महासचिव भए तीन जना प्रकाश करात
audios_segment/audio_08492.wav,सिताराम येचुरी हरकिन भन्दा पछाडि अब अहिले फेरि के रे यो एम ए बेबी त्यहाँ प्रकाश करातको क्षमता नभएर त उसले छोड्या होइन होला नि त उ त उ त अहिले सम्म नि young छ
audios_segment/audio_08493.wav,उसले छोड्दिन भन्या भए त नेपालमा त नमरुन्जेली छोड्न नछोड्ने पनि नेता छन् नि त। तर अर्कोलाई अगाडि बढाई हाले के chance दिए नि त। श्रीलंकाको राष्ट्रपति हेर्नु त। त्यत्रो ३ सिट भएको party एउटा
audios_segment/audio_08494.wav,कम्युनिस्ट party को नेता उसले landslide victory गरेर चुनाव जितिराख। मोदीले गएर visit गर्या छन् श्रीलंकामा गएर हो त्यति गरेर चाहिँ अब मलाई चाहिँ के लाग्छ भने अब यो
audios_segment/audio_08495.wav,change भनेको चाहिँ व्यवस्थाको change बारे त म बोल्न चाहन्न। अब अवस्थाको change को लागि चाहिँ public को प्रतिक्रिया के छ म प्रति भनेर एकदम cool mood शीर्ष नेतृत्वले
audios_segment/audio_08496.wav,हेर्नुपर्छ एक जमानामा एउटा कस्तो थियो भने दाइ काठमाडौँमा चाहिँ धान रोप्दिन्थ्यो के मान्छेले बाटोको बिचमा गएर बाटो राम्रो छैन भने धान रोप्दिने सक्यो कुरा हैन अब त्यसपछि त त्यो त viral भयो चारै तिर घुम्यो त्यो अब त्यस त कतै न
audios_segment/audio_08497.wav,कतैबाट त मनमा पर्छ भोलि त्यही त्यही भोट माग्न जानुपर्छ। भोलि त्यही गएर चाहिँ त्यही त्यही छिमेक तिरै कति जना साथीहरु अब काम गर्ने साथीहरु हैन सरकारमा काम गर्ने साथीहरु त्यतै बस्छन् हो त पर्छ। लाज
audios_segment/audio_08498.wav,त भयो लाजले पनि त अलिकति त गर्ला नि दाई हैन लाजको पनि pressure accountability को पनि pressure भएपछि बाटो बाटो बन्दो रहेछ example दिएँ के मैले यसको कम भा हो कि अ
audios_segment/audio_08499.wav,public दबाब त छ नै कम त होइन जस्तो गरि निर्णय गर्ने ठाउँमा काम गर्ने ठाउँमा बसेका मान्छेहरुले चाहिँ मैले यति गर्नुपर्ने यो गर्या छैन public ले चाहिँ
audios_segment/audio_08500.wav,म प्रति आक्रोश छ भन्ने खालको feeling छ realize भैदिएदेखि हुन्थ्यो मलाई चाहिँ कतिपय नेताहरु त यसो पनि मन्त्रीहरु अथवा शीर्ष ठाउँमा भकाहरु यसो पनि भन्नुहुन्छ कि यत्रो विरोध भैरा छ आलोचना भैराख छ नि
audios_segment/audio_08501.wav,ख्याल गर्नु भएको छ भन्दा खेिरी paid मान्छे हुन् केही limit मान्छे ले परिचालित समूह पनि त्यस्तो छैन मेरो popularity नै छ तर यो निश्चित व्यक्तिहरु छन् स्वार्थ एउटा समूह
audios_segment/audio_08502.wav,परिचालित छ मेरो विरुद्ध भन्दै हुनुहुन्छ के उहाँहरु म अलि blunt छु दाई हैन त्यसैले mind नगर्नु हैन अब कतिलाई चित्त बुझ्छ बुझ्दैन हैन suppose एउटा भनुम न कोही न कोही छन् रे एउटा नेताजी हुनुहुन्छ रे हैन उहाँको circle एउटा हुन्छ inner circle
audios_segment/audio_08503.wav,त्यसपछिको outer circle एउटा हुन्छ त्यसपछिको outer circle एउटा हुन्छ हैन कुन चाहिँ circle ले चाहिँ साच्चिकै दुधका दुध पानीका पानी कुरा भन्ने आँट गर्छ होला जस्तो लाग्छ दाई हजुरलाई त्यो core circle मा
audios_segment/audio_08504.wav,हुनेले पहिलो layer को ले भन्दैन। आँटै गर्दैन। किन आँट गर्दैन उसको त्यहाँ उ त्यहाँ उसको तल माथि पनि हुन सक्छ भन्ने छ अथवा उसले त्यहाँबाट फाइदा लिइराखको हुन्छ।
audios_segment/audio_08505.wav,दोस्रोले अलिअलि यो चाहिँ नगर्न पाए हुन्थ्यो यसले अलि राम्रो message जादैन कि भनेर भन्छ हैन। तेस्रोले चाहिँ यो गर्दा हामीलाई गल्ती भयो यसले हामीलाई long term मा बेफाइदा हुन्छ भनेर भन्छ। अनि
audios_segment/audio_08506.wav,चौथोले एकदम अब असन्तुष्टि पोख्छ यस्तो फलानोले यसो गरिदिन्छन् अब गाली खानुपर्ने हामी छ भन्ने पंक्ति हुन्छ। तर त्यो चौथो पंक्ति चाहिँ public सँग हुन्छ। हो त्यसले
audios_segment/audio_08507.wav,चाहिँ अब नेतृत्वको आलोचना गर्ने कि public सँग आफ्नै नेतृत्व वा party को चाहिँ defense गर्ने भन्ने मा छ भोलि त उ public सँग चुनाव लड्न जाने अथवा seat बढाइदिने त उ हो। अनि उ चाहिँ बढी चेपमा
audios_segment/audio_08508.wav,परेको देख्छु म चाहिँ एउटा त्यो सुरु केही एउटा layer हुन्छ उसले चुनाव हारे party सत्ता चुनाव जिते राज्य सत्तामा उ दोहन गरिराख हुन्छ उसले। भनेको चुनाव जितेर आयो भने मन्त्री प्रधानमन्त्री मन्त्री हुन्छ
audios_segment/audio_08509.wav,अथवा के के हुन्छ चुनाव जितेन भने party सत्ता एउ सत्ता चाहिँ जस्तो उसलाई चाहिँ जनता कहाँ छ थाहा छैन तर party को चाहिँ संयन्त्रहरु कब्जा गरेर बस्ने खालको चाहिँ नेपालको political party हरुमा जुन
audios_segment/audio_08510.wav,अहिले कतिपयले भन्छ नि democracy छैन आन्तरिक democracy छैन दलहरुमा नेतान्त्र भनिराख्नु भा छ नि अ नेतान्त्रको बारेमा ठ्याक्कै मलाई थाहा छैन के हो त्यो भनेको तर एउटा कुरो चाहिँ के भन्दाखेिरी त्यो हरेक
audios_segment/audio_08511.wav,party मा एउटा public को main sentiment कता छ थाहा छैन ठुलो पंक्ति कार्यकर्ताले के चाहन्छन् थाहा छैन। तर party को main साधन स्रोत र जुन संयन्त्र छ नि त्यो
audios_segment/audio_08512.wav,चाहिँ कब्जा गर्नु। त्यहाँ चाहिँ अर्को आयो भने त फेरि आफु out हुन्छ नि त्यो गुट भन्छ नि एक किसिमको। त्यो कब्जा गरेर बस्ने प्रवृत्ति नै नेपालको political party हरु अथवा यो सुशासन सम्म त्यसको
audios_segment/audio_08513.wav,चाहिँ त्यसले हान्ने हुन्छ नि त्यसका छर्राहरु चाहिँ अनि सुशासनमा आइपुग्छ के। सो त्यो एक हिसाबले भन्नुपर्दा खेिरी विकास केलाई भन्ने ल दाई हजुरलाई
audios_segment/audio_08514.wav,एकदम छर्लङ्ग हिसाबले भन्दा खेिरी नेपाल Press मा आजको दिनमा comment section मा आउदा खेिरी हैन जुनसुकै news हाल्दा खेिरी के हैन news सँग मैले उ भनिन हैन comment section मा जब आउँछ नि मान्छेको मान्छेले
audios_segment/audio_08515.wav,आक्रोश पोक्लान् अथवा मान्छेले चाहिँ ए ठिक गर्यो भन्लान् हैन वा क्या दामी भन्छन् नि हैन मान्छेको चित्त दुखाई चाहिँ सबैभन्दा धेरै कहाँ छ पहिला त्यहाँ जाउँ न मान्छेको चित्त दुखाई सबैभन्दा धेरैमा comment हरुमा हेर्दा खेिरी चाहिँ अहिलेको
audios_segment/audio_08516.wav,existing main जस्तो स्थापित main जुन शासन संचालन गर्ने आलोपालो गरेर शासन संचालन गरिएका दल दल भन्दा नि तिनका नेता
audios_segment/audio_08517.wav,individual मा हुन्छ नेता individual मा त्यो संचालक जुन अघि मैले भनेको जुन party सत्ता र राज्य सत्ता कब्जा गरेर बस्ने प्रति अत्यन्त negative छन्। त्यहाँ random छन्। एकथरी जे गरे पनि negative नै सोच्ने छन् हैन जस्तो
audios_segment/audio_08518.wav,ललितपुरमा भयंकर एउटा राम्रो काम भयो स्याबास बालेन भन्दिन्छ त्यसले त्यो ललितपुरको मेयर अर्को छ भन्ने उसलाई थाहा हुदैन त्यस्तो पंक्ति पनि छ त्यो त्यसलाई मैले नराम्रो पंक्ति भन्दिन त्यो आम मान्छेले
audios_segment/audio_08519.wav,श्री बाबु दाइले चाहिँ वा पाउदैनन् थो किनभने अब त्यो चाहिँ public मा त त्यही परिराखेको हुन्छ नि हैन तपाईको चाहिँ त्यो एउटा पंक्ति छ त्यो पंक्तिको दोष छैन। उसले अब बुझेको त्यही छ हैन उसलाई अब उसले त्यो बुझ्यो त्यसमा म केही पनि भन्न
audios_segment/audio_08520.wav,चाहन्न। त्यो स्वभाविक छ। अर्को चाहिँ अ सबभन्दा frustration भनेको अवसर छैन के। जस्तो हामी विकास भनेको ठुलठुला road देखाएर मान्छेले अब त्यो एकछिन वाउ भन्ला
audios_segment/audio_08521.wav,त्यो viral road मा गएर photo TikTok बनाउला हैन तर road ले त अवसर त दिए छैन नि त होला हैन। त्यही भएर भौतिक पूर्वाधार सहज tourism को लागि त भौतिक पूर्वाधारहरुको छँदै छ। main कुरो अवसर रोजगारी economy एकदम
audios_segment/audio_08522.wav,vibrant बनाउनलाई चाहिँ अ सरकारले निजी क्षेत्रलाई विश्वासमा लिएर निजी क्षेत्रलाई विश्वासमा लिएर भन्नुको मतलब चाहिँ जायज नजायज काम गर्देर भन्न
audios_segment/audio_08523.wav,खोज्या होइन के तर एउटा वातावरण बनाइदिएर मजाले मान्छे रोजगारी अवसर सिर्जना भयो भने यो negativism चाहिँ बिस्तारै घट्छ नत्र भने चाहिँ यो घट्दैन हेर्नु बढेर जानछ तपाई
audios_segment/audio_08524.wav,जति ठुल ठुलै airport बनाउनुस् ठुलठुला highway बनाउनुस् हैन बन्या छ नि त अहिले अस्ति म भिमानबाट चतरा सम्म जाँदा खेिरी यस्तो राम्रो highway छ। यो बिचमा BP highway को यो छोडिदिने हो भने त्यो बनेको चिज
audios_segment/audio_08525.wav,चाहिँ तपाईले देखाएर अहिलेको public convince हुँदैन। त्यतिले पत्याउँदैन हैन फेरि राम्रो काम गरेको बेलामा त मैले दामी गरे पनि भन्या छु दाई हैन तर के गर्नु दाई आफ्नै घरमा आउनलाई त गाह्रो शास्ति परेपछि त
audios_segment/audio_08526.wav,हैन गाह्रो हुन्छ के मेरै घरको बाटो बिग्रेको छ। म उ त्यो छिमेकीको टाढा सम्म गएर चाहिँ किन हेरु भन्ने पनि कतिले भन्छन् होला हैन सार्वजनिक राय के छ दाई public opinion
audios_segment/audio_08527.wav,कुन भागमा भनेर भन्दाखेिरी चाहिँ भनम न अब आउने दशक कस्तो हुन्छ होला politically मैले अघि तपाईलाई भने जस्तो गरि हाम्रो केही दशकहरुको मैले केही अनुहार पनि भनेँ हैन म यो दशक यो ८० को दशक
audios_segment/audio_08528.wav,चाहिँ म एकदमै अ असन्तुष्टि जसरी बढिराखेको छ म अहिले ठ्याक्कै मलाई एउटा चाहिँ यो एक दुई वर्ष
audios_segment/audio_08529.wav,भित्रमा चाहिँ एउटा अ व्यवस्थै परिवर्तन भएर अर्को फेरि अघि भने जस्तो गरि अब राजा राजै आउने खालको
audios_segment/audio_08530.wav,चाहिँ म किन भन्दाखेिरी म त्यो अहिले नेपालमा त्यत्रो ठूलो विद्रोह भएर राजालाई फेरि गद्दीमा फर्काउन सक्ने खालको आन्दोलन हुन्छ जस्तो मलाई लाग्दैन। त्यत्रो खालको मैले अहिले भइराखेका आन्दोलनलाई अवमूल्यन
audios_segment/audio_08531.wav,गर्न खोजेको होइन। उहाँहरुका कतिपयका political agenda हुन्छन् हैन। जस्तो गरि अ मधेशका मुद्दा भन्छन् नि मधेशवादी दलले के के मुद्दा जे त्यो मुद्दा बोकिरहन्छ किन उनको राजनीति हो नि त। हो जस्तो गरि
audios_segment/audio_08532.wav,कम्युनिस्टहरुको साम्यवाद चाहिँ अन्तिम लक्ष्य भने जस्तै साम्यवाद कहिले आउँछ थाहा छैन हैन। साम्यवाद अन्तिम लक्ष्य भने जस्तै निश्चित party हरुको राज संस्था हिन्दु अन्तिम लक्ष्य पनि हुन सक्छ हैन त्यत्रो
audios_segment/audio_08533.wav,ठुलो लाग्दैन तर एक किसिमको एउटा अ एउटा अराजकताको अवस्था सिर्जना हुने अथवा एउटा अत्यन्त
audios_segment/audio_08534.wav,populist politics बाट कुनै व्यक्तिको उदय भएर त्यसले राम्रो गर्दियो भने त भनेको त्यो तानाशाही नै भएपनि राम्रो गर्दियो भने त त्यो अगाडि बढ्ला नत्र यो दशकमा त्यस्तो
audios_segment/audio_08535.wav,खालको उदय भएर झन् बढी चाहिँ हाम्रा आन्तरिक र बाह्य सम्बन्धहरु खलबलिने खालको चाहिँ political equation को मोडमा मुलुक पुग्छ कि चुनावकै माध्यमबाट
audios_segment/audio_08536.wav,जस्तो लाग्छ मलाई। यो के रैछ भन्दाखेिरी अब digital media लाई चाहिँ कसरी चाहिँ credible बनाउन सकिन्छ होला भन्ने चाहिँ कुरा पनि एउटा आइरहेको रहेछ हैन हजुर
audios_segment/audio_08537.wav,previously अब print media credible थियो। हैन अब digital media मा challenge को credibility को कुरा रहेछ दाई। यसमा त्यही मैले अघि नै सुरुमै जोड्न खोजेको कुरा चाहिँ digital media को साथीहरु चाहिँ यिनीहरु
audios_segment/audio_08538.wav,चाहिँ यो नयाँ हुन् यिनीहरुलाई केही पनि थाहा छैन यिनीहरु चाहिँ काम छैन भन्न त त्यो त्यो सोचाई त होला कति जना साथीहरुको त्यो सोचाई पनि होला हैन मैले फेरि सबै digital media को साथीहरुलाई पनि मैले भनिन
audios_segment/audio_08539.wav,हैन किनभने बालकृष्ण दाइले अस्ति Clarify America मा एउटा कार्यक्रमको सुन्या थिए मैले सबै पत्रकार पनि होइनन् हैन सबैलाई पत्रकार पनि नभनुम हैन तर हुन् त्यहाँ पनि कति राम्रो साथीहरु हुनुहुन्छ भनेर उहाँले
audios_segment/audio_08540.wav,पनि त्यो अमेरिकामा एउटा कार्यक्रममा भन्नुभएको रहेछ हैन digital media मा अब जो साथीहरु आउन खोजिरा छन् नि दाइ हैन उनीहरुलाई चाहिँ त्यही त यो credibility को aspect समयले त बताउला दाइ हैन
audios_segment/audio_08541.wav,उनीहरुलाई चाहिँ nurture गर्नलाई के अलिकति मल अलिकति बिउ अलिकति यो बाटो तिर हैन एउटा यहाँ राखेको रैछ है आचार संहिता यहाँ राखे थिए मैले कता गएछ हैन त्यो एउटा समेत भए
audios_segment/audio_08542.wav,पनि त्यसको पनि ज्ञान एउटा basic मात्र दिन पनि सकियो भने मैले यति एउटा basic भन्या के त के गर्न सकिन्छ होला के अ यो चाहिँ म भन्दा तपाई अझ बढी विज्ञ हुनुहुन्छ हैन तर तपाईले अब मबाट खोज्नु
audios_segment/audio_08543.wav,भयो भने मैले यो बिचमा अब digital media भनेर अब हामीले यो अहिले जसरी हामीले जुन practice गरिरहेका छौ यसलाई हेर्ने हो भने मेरो करिब करिब अब १२ वर्ष १२ १३ वर्ष म यो digital media platform मा काम गरिराख
audios_segment/audio_08544.wav,छु। अब यसलाई digital media मान्ने हो भने दाइले दुबै देख्नु भा छ नि त दाइ हैन मैले साप्ताहिक पत्रिका दैनिक पत्रिका print को magazine अनि टेलिभिजन रेडियो हुँदै अब online media को मैले गरिरहँदा
audios_segment/audio_08545.wav,खेिरी अब मैले नगए अब हामीले YouTube कारिता भन्छौ नि YouTube पनि हाम्रो आफ्नो हाम्रा video हरु त YouTube बाटै गरिराख छौ हामी भनेछि सबै गरियो नि हैन exactly यो online सबैभन्दा credible बनाउने हो भनेर
audios_segment/audio_08546.wav,सम्भावना digital media नै हो credible हुने। किनभने हामी अधिक के गर्छौ भन्दाखेिरी video नभए नि audio र text र तस्बिर
audios_segment/audio_08547.wav,खेलाएर चाहिँ दिन सक्ने platform हो नि त यो सबै चिजहरु दिन सक्छ नि हैन नभए सुरुमा हामीलाई अर्को सुविधा के छ भने print media मा mistake भयो भने भोलि अथवा अर्को हप्ता पर्खिनु पर्छ। TV मा भयो भने नि
audios_segment/audio_08548.wav,अर्को bulletin पर्खिनु पर्ला हैन अथवा त्यो bulletin को हाम्रो त के छ भने गल्ती भको छ भने ती तत्काल डेढ मिनेट डेढ मिनेट डेढ मिनेटमै तर त्यहाँ चाहिँ एउटा ethic
audios_segment/audio_08549.wav,चाहिँ के राख्नु पर्छ भन्दाखेिरी यसो सच्याइएको यसो भन्दा अगाडि यो भएकोमा क्षम किनभने त्यो चाहिँ चलाखी चाहिँ त्यस्तो धेरै पाठक श्रोता दर्शकलाई चाहिँ त्यो चाहिँ तपाइको चाहिँ बेइमानी चाहिँ गर्नु हुँदैन सच्याएको हो भने सच्याएको ट्याक्क
audios_segment/audio_08550.wav,देखाइदिनु पर्छ यस्तो भको थियो नि त के भयो र हैन अर्को चाहिँ सुरुमा text मेरो त अझ के छ भने सुरुमा breaking news छ भने headline राखिदिने headline चलाइदिहाल्ने त्यो share
audios_segment/audio_08551.wav,गर्दिहाल्ने मान्छेले थाहा पाउनु पर्यो। त्यसपछि lead लेख्दै जाउँ अनि intro त्यसपछि त्यो थप्दै जाउँ। अनि video हाल। जस्तो अस्ति रवि लामिछानेलाई कारागार
audios_segment/audio_08552.wav,चलान गर्ने भन्ने अदालत अदालतको आयो हैन अदालतको आयो सुरुमा सु headline त्यो कति बजे आयो त्यो बिहान बिहान त्यो साझ आयो कति ७ बजे तिर होला सात साढे सात तिर कता हो। उहाँ
audios_segment/audio_08553.wav,के यो अदालतले फैसला गर्या ७ बजे देखि अनि त्यसपछि साँझ सम्ममा उहाँलाई त हैन पक्राउै गरियो मैले भनेको त्यो चाहिँ अदालतको आयो हैन त्यो heading पहिले फाल्दिहाल्ने रवि लामिछानेलाई चाहिँ पूर्व पक्षको लागि
audios_segment/audio_08554.wav,थुनामा पठाउन आदेश भनेपछि त्यो आफैमा headline चल्यो हैन त्यसपछि थप्दै जाने आदेशमा के छ अलगै त्यसपछि श्रेष्ठदारको byte भनेको video पनि भयो भनेको digital
audios_segment/audio_08555.wav,media विश्वसनीय बनाउने ठाउँ रहिन्छ त छ त एकदम सजिलो छ digital media लाई विश्वसनीय बनाउन सबभन्दा सजिलो छ र अब गल्ती नै गर्दैन अथवा
audios_segment/audio_08556.wav,यो कसलाई कसलाई विश्वास गर्ने कसलाई विश्वास नगर्ने भन्ने छ यसमा चाहिँ media literacy आवश्यक छ हामीले नि जस्तो गरि अघि भने जस्तै गरि केलाई चाहिँ news हो कसलाई पत्याउने कतिपय blog हरुलाई मैले धेरै
audios_segment/audio_08557.wav,एकदमै prominent मान्छेहरुले चाहिँ यस्तो आछ नि त हो भनेर फलानो मरेछ नि त हो भन्छ मरेको हुदैन हैन मतलब त्यस्तो चाहिँ कस्तो खालको media लाई विश्वसनीय बनाउने भन्ने चाहिँ literacy media literacy जरुरी
audios_segment/audio_08558.wav,छ। हामीले Voice of America मा गको बेलामा यो तपाईहरुको चाहिँ गलत news लेख्यो भने Press Council हरु जस्तै यहाँ केही छ कि तपाईहरुले के कारबाही गर्नु भन्दा खेिरी हाम्रोमा गलत news लेख्दैन भन्ने नै भन्ने
audios_segment/audio_08559.wav,हुन्छ। त्यो लेख्यो भने त्यो society ले त्यो त्यो उ आफै भनेको उ त्यो उ जिम्मेवारै हुँदैन उसलाई पत्याउँदैनन्। यदि उसले fake news लियो अरु कसैको character
